# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twd
# CHANNEL = B+R
# EXPNUM = 26_194_049_003
# MJD-OBS = 61234.593987
# DATE-OBS = 2026-07-13T14:15:21
# EXPTIME = 1800.0s
# AIRMASS = 1.07
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 00:48:47.96
# DEC = 22:54:34.18
# wl fl err
# [A] [erg/s/cm2/A]
4768.480000 5.777490e-16 1.104416e-17
4771.480000 5.651425e-16 1.220560e-17
4774.480000 5.609522e-16 1.248036e-17
4777.480000 5.431357e-16 1.108565e-17
4780.480000 5.321143e-16 1.101896e-17
4783.480000 5.130939e-16 1.245074e-17
4786.480000 5.347173e-16 1.236911e-17
4789.480000 5.554148e-16 1.097182e-17
4792.480000 5.668420e-16 1.119605e-17
4795.480000 5.653874e-16 1.252644e-17
4798.480000 5.544025e-16 1.224603e-17
4801.480000 5.532052e-16 1.091398e-17
4804.480000 5.610155e-16 1.138349e-17
4807.480000 5.681578e-16 1.253175e-17
4810.480000 5.830531e-16 1.216949e-17
4813.480000 5.830871e-16 1.105712e-17
4816.480000 5.900584e-16 1.202325e-17
4819.480000 5.940323e-16 1.304211e-17
4822.480000 5.904504e-16 1.228405e-17
4825.480000 5.804103e-16 1.122213e-17
4828.480000 5.897411e-16 1.221576e-17
4831.480000 5.875545e-16 1.283279e-17
4834.480000 5.613762e-16 1.169843e-17
4837.480000 5.611710e-16 1.131965e-17
4840.480000 5.818746e-16 1.276981e-17
4843.480000 5.858115e-16 1.315716e-17
4846.480000 5.932759e-16 1.166117e-17
4849.480000 5.926943e-16 1.139490e-17
4852.480000 5.937870e-16 1.297763e-17
4855.480000 5.884125e-16 1.304214e-17
4858.480000 5.865363e-16 1.148437e-17
4861.480000 5.991167e-16 1.167036e-17
4864.480000 5.998149e-16 1.316094e-17
4867.480000 6.207557e-16 1.312680e-17
4870.480000 6.203090e-16 1.165261e-17
4873.480000 6.170792e-16 1.200771e-17
4876.480000 6.043386e-16 1.313858e-17
4879.480000 6.071523e-16 1.274135e-17
4882.480000 6.214912e-16 1.169256e-17
4885.480000 6.190681e-16 1.237918e-17
4888.480000 6.103081e-16 1.329681e-17
4891.480000 6.000529e-16 1.251040e-17
4894.480000 6.142586e-16 1.168936e-17
4897.480000 6.254819e-16 1.280942e-17
4900.480000 6.258683e-16 1.351171e-17
4903.480000 6.310097e-16 1.253408e-17
4906.480000 6.293575e-16 1.192123e-17
4909.480000 6.364968e-16 1.332971e-17
4912.480000 6.325382e-16 1.376388e-17
4915.480000 6.533414e-16 1.260250e-17
4918.480000 6.497420e-16 1.225740e-17
4921.480000 6.168213e-16 1.364428e-17
4924.480000 6.028863e-16 1.377316e-17
4927.480000 6.037062e-16 1.223305e-17
4930.480000 6.079913e-16 1.230911e-17
4933.480000 6.137586e-16 1.402172e-17
4936.480000 6.245479e-16 1.400939e-17
4939.480000 6.262100e-16 1.239593e-17
4942.480000 6.281738e-16 1.280076e-17
4945.480000 6.182826e-16 1.413841e-17
4948.480000 6.132949e-16 1.368274e-17
4951.480000 6.087466e-16 1.241598e-17
4954.480000 6.061422e-16 1.314649e-17
4957.480000 5.659561e-16 1.391144e-17
4960.480000 5.372519e-16 1.310724e-17
4963.480000 5.406925e-16 1.219804e-17
4966.480000 5.654412e-16 1.335342e-17
4969.480000 5.672484e-16 1.419135e-17
4972.480000 5.428110e-16 1.305823e-17
4975.480000 5.327587e-16 1.234227e-17
4978.480000 5.360300e-16 1.378017e-17
4981.480000 5.791343e-16 1.468137e-17
4984.480000 5.577165e-16 1.317917e-17
4987.480000 5.366451e-16 1.270700e-17
4990.480000 5.028946e-16 1.415987e-17
4993.480000 5.431435e-16 1.470178e-17
4996.480000 5.303063e-16 1.303777e-17
4999.480000 5.063261e-16 1.297689e-17
5002.480000 4.991463e-16 1.475215e-17
5005.480000 4.976737e-16 1.469776e-17
5008.480000 5.159775e-16 1.317422e-17
5011.480000 4.923697e-16 1.348931e-17
5014.480000 4.509613e-16 1.480261e-17
5017.480000 4.801602e-16 1.466891e-17
5020.480000 4.731768e-16 1.323462e-17
5023.480000 4.718473e-16 1.404778e-17
5026.480000 4.453883e-16 1.525241e-17
5029.480000 4.443443e-16 1.472814e-17
5032.480000 4.645308e-16 1.606923e-17
5035.480000 5.101287e-16 1.770871e-17
5038.480000 5.094781e-16 1.747283e-17
5041.480000 4.947464e-16 1.544890e-17
5044.480000 5.010912e-16 1.485510e-17
5047.480000 5.087122e-16 1.664490e-17
5050.480000 5.407659e-16 1.774333e-17
5053.480000 5.235873e-16 1.617413e-17
5056.480000 5.288396e-16 1.577834e-17
5059.480000 5.566422e-16 1.821793e-17
5062.480000 5.671380e-16 1.870227e-17
5065.480000 5.801440e-16 1.697403e-17
